"zodis","total","singular","singular.num","plural","plural.num"
"babylonica",1,"",0,"",0
"babylonicae",1,"",0,"",0
"bac",1,"",0,"",0
"bacchanals",1,"",0,"",0
"bacche",1,"",0,"",0
"bacchis",1,"",0,"",0
"bacculorum",1,"",0,"",0
"bacillo",1,"",0,"",0
"backed",1,"",0,"",0
"backuth",1,"",0,"",0
"backwardness",1,"",0,"",0
"baconthrope",1,"",0,"",0
"bactriana",1,"",0,"",0
"baculo",1,"",0,"",0
"baculus",1,"",0,"",0
"baddest",1,"",0,"",0
"badhaired",1,"",0,"",0
"baeredes",1,"",0,"",0
"baffle",1,"",0,"",0
"baggage",1,"",0,"",0
"bairns",1,"",0,"",0
"bajulis",1,"",0,"",0
"bake",1,"",0,"",0
"bakehouse",1,"",0,"",0
"balanced",1,"",0,"",0
"balancing",1,"",0,"",0
"balbinum",1,"",0,"",0
"balbutiat",1,"",0,"",0
"balbutiunt",1,"",0,"",0
"balcum",1,"",0,"",0
"baleus",1,"",0,"",0
"ballius",1,"",0,"",0
"balloon",1,"",0,"",0
"balneo",1,"",0,"",0
"balth",1,"",0,"",0
"balthas",1,"",0,"",0
"baltic",1,"",0,"",0
"bamberg",1,"",0,"",0
"banbury",1,"",0,"",0
"bancroft",1,"",0,"",0
"bandy",1,"",0,"",0
"bangle",1,"",0,"",0
"bannockburn",1,"",0,"",0
"banns",1,"",0,"",0
"banquo",1,"",0,"",0
"bap",1,"",0,"",0
"baptising",1,"",0,"",0
"baptisma",1,"",0,"",0
"baraballius",1,"",0,"",0
"baracelsus",1,"",0,"",0
"barbam",1,"",0,"",0
"barbaram",1,"",0,"",0
"barbaras",1,"",0,"",0
"barbaros",1,"",0,"",0
"barbarously",1,"",0,"",0
"barbata",1,"",0,"",0
"barberries",1,"",0,"",0
"barbers",1,"",0,"",0
"barbi",1,"",0,"",0
"barbiccians",1,"",0,"",0
"barc",1,"",0,"",0
"barcelona",1,"",0,"",0
"barcino",1,"",0,"",0
"bard",1,"",0,"",0
"bardi",1,"",0,"",0
"bareheaded",1,"",0,"",0
"barel",1,"",0,"",0
"bargemen",1,"",0,"",0
"baring",1,"",0,"",0
"barked",1,"",0,"",0
"barnard",1,"",0,"",0
"barocius",1,"",0,"",0
"barotius",1,"",0,"",0
"barr",1,"",0,"",0
"barrey",1,"",0,"",0
"barring",1,"",0,"",0
"barrister",1,"",0,"",0
"bartable",1,"",0,"",0
"bartacus",1,"",0,"",0
"barthol",1,"",0,"",0
"bartholus",1,"",0,"",0
"baruteron",1,"",0,"",0
"basardus",1,"",0,"",0
"basiare",1,"",0,"",0
"basiledian",1,"",0,"",0
"basilica",1,"",0,"",0
"basiliscum",1,"",0,"",0
"basilius",1,"",0,"",0
"basium",1,"",0,"",0
"basket",1,"",0,"",0
"basle",1,"",0,"",0
"bassardus",1,"",0,"",0
"baste",1,"",0,"",0
"bathillus",1,"",0,"",0
"bathorius",1,"",0,"",0
"bathyllum",1,"",0,"",0
"batte",1,"",0,"",0
"battered",1,"",0,"",0
"batteries",1,"",0,"",0
"batters",1,"",0,"",0
"battlements",1,"",0,"",0
"bauge",1,"",0,"",0
"bauhines",1,"",0,"",0
"bauhinus",1,"",0,"",0
"bavarus",1,"",0,"",0
"baverus",1,"",0,"",0
"bavius",1,"",0,"",0
"bawls",1,"",0,"",0
"bawne",1,"",0,"",0
"bayle",1,"",0,"",0
"beant",1,"",0,"",0
"bearded",1,"",0,"",0
"bearers",1,"",0,"",0
"beateque",1,"",0,"",0
"beatiorem",1,"",0,"",0
"beatiores",1,"",0,"",0
"beatitud",1,"",0,"",0
"beatitudo",1,"",0,"",0
"beatorum",1,"",0,"",0
"beatrice",1,"",0,"",0
"beats",1,"",0,"",0
"beautify",1,"",0,"",0
"beaver",1,"",0,"",0
"bebelius",1,"",0,"",0
"beckett",1,"",0,"",0
"becoming",1,"",0,"",0
"bedchamber",1,"",0,"",0
"bedecked",1,"",0,"",0
"bedecking",1,"",0,"",0
"bedeckt",1,"",0,"",0
"bedewed",1,"",0,"",0
"bedful",1,"",0,"",0
"bedlamites",1,"",0,"",0
"bedmar",1,"",0,"",0
"beets",1,"",0,"",0
"beeves",1,"",0,"",0
"befalleth",1,"",0,"",0
"befel",1,"",0,"",0
"befriended",1,"",0,"",0
"beginae",1,"",0,"",0
"beginner",1,"",0,"",0
"begs",1,"",0,"",0
"beguiled",1,"",0,"",0
"behalves",1,"",0,"",0
"behaved",1,"",0,"",0
"beheaded",1,"",0,"",0
"beheim",1,"",0,"",0
"beheldest",1,"",0,"",0
"beholds",1,"",0,"",0
"bel",1,"",0,"",0
"belch",1,"",0,"",0
"belcheth",1,"",0,"",0
"beldam",1,"",0,"",0
"beleaguer",1,"",0,"",0
"belga",1,"",0,"",0
"belgae",1,"",0,"",0
"belgian",1,"",0,"",0
"beli",1,"",0,"",0
"belial",1,"",0,"",0
"belies",1,"",0,"",0
"believes",1,"",0,"",0
"bellantius",1,"",0,"",0
"bellaque",1,"",0,"",0
"bellatores",1,"",0,"",0
"bellavic",1,"",0,"",0
"bellavicensis",1,"",0,"",0
"belle",1,"",0,"",0
"bellicae",1,"",0,"",0
"bellla",1,"",0,"",0
"bellona",1,"",0,"",0
"bellonae",1,"",0,"",0
"bellovacus",1,"",0,"",0
"bellowing",1,"",0,"",0
"belluarum",1,"",0,"",0
"bellui",1,"",0,"",0
"belluino",1,"",0,"",0
"bellulam",1,"",0,"",0
"bellus",1,"",0,"",0
"bellyful",1,"",0,"",0
"belonged",1,"",0,"",0
"belongeth",1,"",0,"",0
"belov",1,"",0,"",0
"belvedere",1,"",0,"",0
"ben",1,"",0,"",0
"benacus",1,"",0,"",0
"benchorat",1,"",0,"",0
"bened",1,"",0,"",0
"benedetto",1,"",0,"",0
"benedic",1,"",0,"",0
"benedictions",1,"",0,"",0
"benedictum",1,"",0,"",0
"benef",1,"",0,"",0
"beneficed",1,"",0,"",0
"benefices",1,"",0,"",0
"benefiting",1,"",0,"",0
"benevola",1,"",0,"",0
"benevolentia",1,"",0,"",0
"benevoletiae",1,"",0,"",0
"benevolos",1,"",0,"",0
"benign",1,"",0,"",0
"benigna",1,"",0,"",0
"benigne",1,"",0,"",0
"benignitatis",1,"",0,"",0
"benignus",1,"",0,"",0
"bennius",1,"",0,"",0
"benumb",1,"",0,"",0
"benumbing",1,"",0,"",0
"benzoin",1,"",0,"",0
"bequeath",1,"",0,"",0
"bequeathed",1,"",0,"",0
"bercino",1,"",0,"",0
"berengarius",1,"",0,"",0
"berenice",1,"",0,"",0
"bergen",1,"",0,"",0
"berkeley",1,"",0,"",0
"berkley",1,"",0,"",0
"berkshire",1,"",0,"",0
"bern",1,"",0,"",0
"berosus",1,"",0,"",0
"bersheba",1,"",0,"",0
"bertius",1,"",0,"",0
"beryl",1,"",0,"",0
"beseem",1,"",0,"",0
"beseeming",1,"",0,"",0
"besiege",1,"",0,"",0
"besieging",1,"",0,"",0
"beslar",1,"",0,"",0
"besler",1,"",0,"",0
"besotten",1,"",0,"",0
"bespoke",1,"",0,"",0
"besprinkle",1,"",0,"",0
"besseo",1,"",0,"",0
"bessonus",1,"",0,"",0
"bestead",1,"",0,"",0
"bestialis",1,"",0,"",0
"betaking",1,"",0,"",0
"bethany",1,"",0,"",0
"bethesda",1,"",0,"",0
"betide",1,"",0,"",0
"betonia",1,"",0,"",0
"betrays",1,"",0,"",0
"betroth",1,"",0,"",0
"bettering",1,"",0,"",0
"beventinus",1,"",0,"",0
"bever",1,"",0,"",0
"beverage",1,"",0,"",0
"bevis",1,"",0,"",0
"bewails",1,"",0,"",0
"bewitcheth",1,"",0,"",0
"bewray",1,"",0,"",0
"bewrayed",1,"",0,"",0
"bewrays",1,"",0,"",0
"bezars",1,"",0,"",0
"bezor",1,"",0,"",0
"biarmi",1,"",0,"",0
"biarmia",1,"",0,"",0
"biarus",1,"",0,"",0
"bibant",1,"",0,"",0
"bibe",1,"",0,"",0
"bibendi",1,"",0,"",0
"biberint",1,"",0,"",0
"bibiena",1,"",0,"",0
"bibimus",1,"",0,"",0
"bibitione",1,"",0,"",0
"bibl",1,"",0,"",0
"bibliander",1,"",0,"",0
"bibliothec",1,"",0,"",0
"bibliothecae",1,"",0,"",0
"bibonum",1,"",0,"",0
"bibulam",1,"",0,"",0
"bibulus",1,"",0,"",0
"biesius",1,"",0,"",0
"bil",1,"",0,"",0
"bili",1,"",0,"",0
"bilia",1,"",0,"",0
"bilibaldus",1,"",0,"",0
"biliosa",1,"",0,"",0
"biliosum",1,"",0,"",0
"bilisque",1,"",0,"",0
"billiards",1,"",0,"",0
"billow",1,"",0,"",0
"bimuli",1,"",0,"",0
"bina",1,"",0,"",0
"binae",1,"",0,"",0
"binas",1,"",0,"",0
"binde",1,"",0,"",0
"bindeth",1,"",0,"",0
"binds",1,"",0,"",0
"bini",1,"",0,"",0
"biographical",1,"",0,"",0
"biographos",1,"",0,"",0
"bionaeis",1,"",0,"",0
"bipedes",1,"",0,"",0
"birgburge",1,"",0,"",0
"birthright",1,"",0,"",0
"bisantinus",1,"",0,"",0
"biscuit",1,"",0,"",0
"bistricensis",1,"",0,"",0
"bitias",1,"",0,"",0
"bitterest",1,"",0,"",0
"bitumen",1,"",0,"",0
"bituminis",1,"",0,"",0
"bizantine",1,"",0,"",0
"blackguard",1,"",0,"",0
"blaise",1,"",0,"",0
"blanched",1,"",0,"",0
"blandae",1,"",0,"",0
"blandas",1,"",0,"",0
"blandiendo",1,"",0,"",0
"blandimor",1,"",0,"",0
"blandiri",1,"",0,"",0
"blandis",1,"",0,"",0
"blanditae",1,"",0,"",0
"blanditur",1,"",0,"",0
"blandos",1,"",0,"",0
"blandula",1,"",0,"",0
"blank",1,"",0,"",0
"blanket",1,"",0,"",0
"blanks",1,"",0,"",0
"blaptei",1,"",0,"",0
"blasius",1,"",0,"",0
"blasphemiam",1,"",0,"",0
"blasphemiis",1,"",0,"",0
"blasted",1,"",0,"",0
"blasting",1,"",0,"",0
"blawen",1,"",0,"",0
"blaze",1,"",0,"",0
"bleaching",1,"",0,"",0
"bleated",1,"",0,"",0
"blent",1,"",0,"",0
"blepousin",1,"",0,"",0
"blesensis",1,"",0,"",0
"blest",1,"",0,"",0
"blight",1,"",0,"",0
"blockheads",1,"",0,"",0
"blockish",1,"",0,"",0
"blondus",1,"",0,"",0
"bloodhound",1,"",0,"",0
"bloodless",1,"",0,"",0
"bloods",1,"",0,"",0
"bloodshed",1,"",0,"",0
"bloom",1,"",0,"",0
"blossoms",1,"",0,"",0
"blowing",1,"",0,"",0
"blowze",1,"",0,"",0
"bluish",1,"",0,"",0
"blunt",1,"",0,"",0
"blushes",1,"",0,"",0
"blustering",1,"",0,"",0
"boadicea",1,"",0,"",0
"boasted",1,"",0,"",0
"boastest",1,"",0,"",0
"boasteth",1,"",0,"",0
"boasting",1,"",0,"",0
"boaz",1,"",0,"",0
"bobus",1,"",0,"",0
"boccace",1,"",0,"",0
"boccalinus",1,"",0,"",0
"bocchalinus",1,"",0,"",0
"boccharis",1,"",0,"",0
"bocerus",1,"",0,"",0
"bode",1,"",0,"",0
"boderius",1,"",0,"",0
"bodkins",1,"",0,"",0
"bodleian",1,"",0,"",0
"bodv",1,"",0,"",0
"boedina",1,"",0,"",0
"boeoti",1,"",0,"",0
"boeotum",1,"",0,"",0
"boesartus",1,"",0,"",0
"boetians",1,"",0,"",0
"boggle",1,"",0,"",0
"boiling",1,"",0,"",0
"boisardus",1,"",0,"",0
"boissardo",1,"",0,"",0
"boissardum",1,"",0,"",0
"bolder",1,"",0,"",0
"bolognius",1,"",0,"",0
"bolt",1,"",0,"",0
"bolted",1,"",0,"",0
"bolts",1,"",0,"",0
"bolzetam",1,"",0,"",0
"bombax",1,"",0,"",0
"bombilio",1,"",0,"",0
"bombomachides",1,"",0,"",0
"bonacialus",1,"",0,"",0
"bonacsialus",1,"",0,"",0
"bonaroba",1,"",0,"",0
"bonas",1,"",0,"",0
"bonat",1,"",0,"",0
"boncialus",1,"",0,"",0
"bonciari",1,"",0,"",0
"bondman",1,"",0,"",0
"bonfinius",1,"",0,"",0
"bonitas",1,"",0,"",0
"bononia",1,"",0,"",0
"bononian",1,"",0,"",0
"bonosi",1,"",0,"",0
"bonosus",1,"",0,"",0
"bookseller",1,"",0,"",0
"booted",1,"",0,"",0
"borag",1,"",0,"",0
"borcino",1,"",0,"",0
"borde",1,"",0,"",0
"borders",1,"",0,"",0
"borroweth",1,"",0,"",0
"boscus",1,"",0,"",0
"bosnia",1,"",0,"",0
"bospher",1,"",0,"",0
"boswell",1,"",0,"",0
"bottonus",1,"",0,"",0
"bouncing",1,"",0,"",0
"bounded",1,"",0,"",0
"boundless",1,"",0,"",0
"bourbon",1,"",0,"",0
"bourbonian",1,"",0,"",0
"bourges",1,"",0,"",0
"bout",1,"",0,"",0
"bove",1,"",0,"",0
"bovi",1,"",0,"",0
"bowing",1,"",0,"",0
"boxes",1,"",0,"",0
"boyards",1,"",0,"",0
"brach",1,"",0,"",0
"bracha",1,"",0,"",0
"brachiorum",1,"",0,"",0
"brachygraphy",1,"",0,"",0
"bracteata",1,"",0,"",0
"bracyclas",1,"",0,"",0
"bracyda",1,"",0,"",0
"bradford",1,"",0,"",0
"bradshaw",1,"",0,"",0
"braga",1,"",0,"",0
"bragdedinus",1,"",0,"",0
"braggadocians",1,"",0,"",0
"braggadocios",1,"",0,"",0
"brahmins",1,"",0,"",0
"branchidas",1,"",0,"",0
"branchus",1,"",0,"",0
"brande",1,"",0,"",0
"brandeburg",1,"",0,"",0
"brandimart",1,"",0,"",0
"brandish",1,"",0,"",0
"brangling",1,"",0,"",0
"brasenose",1,"",0,"",0
"brassavola",1,"",0,"",0
"bravado",1,"",0,"",0
"braver",1,"",0,"",0
"bravery",1,"",0,"",0
"brawny",1,"",0,"",0
"brazenfaced",1,"",0,"",0
"breaches",1,"",0,"",0
"breakfast",1,"",0,"",0
"breaute",1,"",0,"",0
"breec",1,"",0,"",0
"breedeth",1,"",0,"",0
"breeding",1,"",0,"",0
"breeze",1,"",0,"",0
"breme",1,"",0,"",0
"brennus",1,"",0,"",0
"brentius",1,"",0,"",0
"bresonius",1,"",0,"",0
"breviaries",1,"",0,"",0
"breviariis",1,"",0,"",0
"breviary",1,"",0,"",0
"brevior",1,"",0,"",0
"brevitas",1,"",0,"",0
"brewed",1,"",0,"",0
"bribing",1,"",0,"",0
"brier",1,"",0,"",0
"brilliant",1,"",0,"",0
"brimmer",1,"",0,"",0
"brims",1,"",0,"",0
"brink",1,"",0,"",0
"briony",1,"",0,"",0
"bristle",1,"",0,"",0
"bristow",1,"",0,"",0
"britan",1,"",0,"",0
"britanni",1,"",0,"",0
"britanniae",1,"",0,"",0
"britannius",1,"",0,"",0
"britannos",1,"",0,"",0
"britonum",1,"",0,"",0
"brixia",1,"",0,"",0
"brixius",1,"",0,"",0
"broadsides",1,"",0,"",0
"brocard",1,"",0,"",0
"brochard",1,"",0,"",0
"bromium",1,"",0,"",0
"brontes",1,"",0,"",0
"brooch",1,"",0,"",0
"brooches",1,"",0,"",0
"broody",1,"",0,"",0
"brookside",1,"",0,"",0
"brotherly",1,"",0,"",0
"brotheus",1,"",0,"",0
"broughton",1,"",0,"",0
"browbeating",1,"",0,"",0
"browed",1,"",0,"",0
"brownbastard",1,"",0,"",0
"bruell",1,"",0,"",0
"bruer",1,"",0,"",0
"bruising",1,"",0,"",0
"brum",1,"",0,"",0
"bruma",1,"",0,"",0
"brundusinus",1,"",0,"",0
"brunhalt",1,"",0,"",0
"brunner",1,"",0,"",0
"bruno",1,"",0,"",0
"brunsellius",1,"",0,"",0
"brushy",1,"",0,"",0
"brussels",1,"",0,"",0
"brutia",1,"",0,"",0
"brutius",1,"",0,"",0
"bruto",1,"",0,"",0
"brutorum",1,"",0,"",0
"bruxer",1,"",0,"",0
"bry",1,"",0,"",0
"bubasti",1,"",0,"",0
"bubo",1,"",0,"",0
"buccam",1,"",0,"",0
"bucer",1,"",0,"",0
"buchananus",1,"",0,"",0
"buchsius",1,"",0,"",0
"buck",1,"",0,"",0
"bucketed",1,"",0,"",0
"buckets",1,"",0,"",0
"bucks",1,"",0,"",0
"buculum",1,"",0,"",0
"buds",1,"",0,"",0
"buggeries",1,"",0,"",0
"buglossalum",1,"",0,"",0
"builders",1,"",0,"",0
"bulbis",1,"",0,"",0
"bulco",1,"",0,"",0
"bulgaria",1,"",0,"",0
"bullas",1,"",0,"",0
"bullinger",1,"",0,"",0
"bullis",1,"",0,"",0
"bullovat",1,"",0,"",0
"bullula",1,"",0,"",0
"buns",1,"",0,"",0
"bur",1,"",0,"",0
"burbonius",1,"",0,"",0
"burchardus",1,"",0,"",0
"burchet",1,"",0,"",0
"burdened",1,"",0,"",0
"burdonum",1,"",0,"",0
"burge",1,"",0,"",0
"burgomaster",1,"",0,"",0
"burgos",1,"",0,"",0
"burly",1,"",0,"",0
"burras",1,"",0,"",0
"bursten",1,"",0,"",0
"busbequium",1,"",0,"",0
"buscodnese",1,"",0,"",0
"bushy",1,"",0,"",0
"busily",1,"",0,"",0
"busiris",1,"",0,"",0
"busk",1,"",0,"",0
"busta",1,"",0,"",0
"busybodies",1,"",0,"",0
"buttered",1,"",0,"",0
"butterfly",1,"",0,"",0
"butyri",1,"",0,"",0
"butyrum",1,"",0,"",0
"bux",1,"",0,"",0
"buxdorphius",1,"",0,"",0
"buxtorf",1,"",0,"",0
"buying",1,"",0,"",0
"buzzard",1,"",0,"",0
"buzzing",1,"",0,"",0
"byaras",1,"",0,"",0
"byway",1,"",0,"",0
"byzance",1,"",0,"",0
"caballi",1,"",0,"",0
"caballus",1,"",0,"",0
"cabilistical",1,"",0,"",0
"cabin",1,"",0,"",0
"cable",1,"",0,"",0
"cabriers",1,"",0,"",0
"cacantes",1,"",0,"",0
"cacantis",1,"",0,"",0
"cacaret",1,"",0,"",0
"cacat",1,"",0,"",0
"cachinnantes",1,"",0,"",0
"cacoethes",1,"",0,"",0
"cadarama",1,"",0,"",0
"cadavere",1,"",0,"",0
"cadaverosa",1,"",0,"",0
"cadaverosi",1,"",0,"",0
"cade",1,"",0,"",0
"cadendi",1,"",0,"",0
"cadens",1,"",0,"",0
"cadente",1,"",0,"",0
"cadentem",1,"",0,"",0
"cadet",1,"",0,"",0
"caduca",1,"",0,"",0
"cadurcis",1,"",0,"",0
"cadurcum",1,"",0,"",0
"cadus",1,"",0,"",0
"cadwallader",1,"",0,"",0
"caeci",1,"",0,"",0
"caecilius",1,"",0,"",0
"caecinna",1,"",0,"",0
"caecius",1,"",0,"",0
"caeco",1,"",0,"",0
"caecuba",1,"",0,"",0
"caecubum",1,"",0,"",0
"caecutire",1,"",0,"",0
"caedem",1,"",0,"",0
"caedentes",1,"",0,"",0
"caedunt",1,"",0,"",0
"caelebs",1,"",0,"",0
"caelest",1,"",0,"",0
"caelestia",1,"",0,"",0
"caelestibus",1,"",0,"",0
"caelibes",1,"",0,"",0
"caelibus",1,"",0,"",0
"caelitum",1,"",0,"",0
"caenare",1,"",0,"",0
"caenis",1,"",0,"",0
"caenobia",1,"",0,"",0
"caep",1,"",0,"",0
"caepe",1,"",0,"",0
"caepta",1,"",0,"",0
"caepto",1,"",0,"",0
"caerellia",1,"",0,"",0
"caernarvon",1,"",0,"",0
"caesare",1,"",0,"",0
"caesareo",1,"",0,"",0
"caesares",1,"",0,"",0
"caesari",1,"",0,"",0
"caesariem",1,"",0,"",0
"caesarum",1,"",0,"",0
"caesiam",1,"",0,"",0
"caesiis",1,"",0,"",0
"caesins",1,"",0,"",0
"caesium",1,"",0,"",0
"caeterae",1,"",0,"",0
"caeterorumque",1,"",0,"",0
"caeterosque",1,"",0,"",0
"caeteta",1,"",0,"",0
"caetiferum",1,"",0,"",0
"caieta",1,"",0,"",0
"calabrian",1,"",0,"",0
"calais",1,"",0,"",0
"calamistrate",1,"",0,"",0
"calamistrations",1,"",0,"",0
"calamistratum",1,"",0,"",0
"calamitatum",1,"",0,"",0
"calamites",1,"",0,"",0
"calamitosam",1,"",0,"",0
"calamitosus",1,"",0,"",0
"calamum",1,"",0,"",0
"calastic",1,"",0,"",0
"calbas",1,"",0,"",0
"calcanda",1,"",0,"",0
"calcant",1,"",0,"",0
"calcar",1,"",0,"",0
"calcaribus",1,"",0,"",0
"calcas",1,"",0,"",0
"calcaverit",1,"",0,"",0
"calce",1,"",0,"",0
"calceis",1,"",0,"",0
"calcibus",1,"",0,"",0
"calculis",1,"",0,"",0
"caleb",1,"",0,"",0
"caledonian",1,"",0,"",0
"calefactio",1,"",0,"",0
"calefactus",1,"",0,"",0
"calefiunt",1,"",0,"",0
"calendar",1,"",0,"",0
"calene",1,"",0,"",0
"caleno",1,"",0,"",0
"calent",1,"",0,"",0
"calentes",1,"",0,"",0
"calentibus",1,"",0,"",0
"calescat",1,"",0,"",0
"calescentem",1,"",0,"",0
"calfskin",1,"",0,"",0
"calicem",1,"",0,"",0
"calicibus",1,"",0,"",0
"calide",1,"",0,"",0
"calidiore",1,"",0,"",0
"calidius",1,"",0,"",0
"calido",1,"",0,"",0
"california",1,"",0,"",0
"caligant",1,"",0,"",0
"caligines",1,"",0,"",0
"calimistratus",1,"",0,"",0
"calis",1,"",0,"",0
"calisiris",1,"",0,"",0
"calista",1,"",0,"",0
"calistratus",1,"",0,"",0
"calle",1,"",0,"",0
"callebat",1,"",0,"",0
"callem",1,"",0,"",0
"callenius",1,"",0,"",0
"callent",1,"",0,"",0
"calles",1,"",0,"",0
"callest",1,"",0,"",0
"calliades",1,"",0,"",0
"callias",1,"",0,"",0
"callices",1,"",0,"",0
"callicratidas",1,"",0,"",0
"callidi",1,"",0,"",0
"callidilate",1,"",0,"",0
"callirhoe",1,"",0,"",0
"callistratus",1,"",0,"",0
"callous",1,"",0,"",0
"callus",1,"",0,"",0
"callyroenda",1,"",0,"",0
"callyrrhoe",1,"",0,"",0
"calori",1,"",0,"",0
"calphurnius",1,"",0,"",0
"calumnia",1,"",0,"",0
"calumniae",1,"",0,"",0
"calumniari",1,"",0,"",0
"calumniating",1,"",0,"",0
"calumnietur",1,"",0,"",0
"calv",1,"",0,"",0
"calves",1,"",0,"",0
"calvisinus",1,"",0,"",0
"calvit",1,"",0,"",0
"calvum",1,"",0,"",0
"calysiris",1,"",0,"",0
"cam",1,"",0,"",0
"camaepitis",1,"",0,"",0
"cambium",1,"",0,"",0
"cambrens",1,"",0,"",0
"cambrial",1,"",0,"",0
"cambro",1,"",0,"",0
"cambulu",1,"",0,"",0
"cambyses",1,"",0,"",0
"cameades",1,"",0,"",0
"camelions",1,"",0,"",0
"camelorum",1,"",0,"",0
"camelus",1,"",0,"",0
"camenae",1,"",0,"",0
"camerae",1,"",0,"",0
"cameram",1,"",0,"",0
"camerar",1,"",0,"",0
"camerina",1,"",0,"",0
"camilla",1,"",0,"",0
"camillis",1,"",0,"",0
"campanian",1,"",0,"",0
"campanis",1,"",0,"",0
"campaspe",1,"",0,"",0
"cample",1,"",0,"",0
"campo",1,"",0,"",0
"camporum",1,"",0,"",0
"canabis",1,"",0,"",0
"canadia",1,"",0,"",0
"canal",1,"",0,"",0
"canales",1,"",0,"",0
"canas",1,"",0,"",0
"candaules",1,"",0,"",0
"candela",1,"",0,"",0
"candelis",1,"",0,"",0
"candent",1,"",0,"",0
"candentia",1,"",0,"",0
"candid",1,"",0,"",0
"candidior",1,"",0,"",0
"candidioris",1,"",0,"",0
"candidissimae",1,"",0,"",0
"candlemas",1,"",0,"",0
"candlesticks",1,"",0,"",0
"cane",1,"",0,"",0
"canebam",1,"",0,"",0
"canentem",1,"",0,"",0
"canisianus",1,"",0,"",0
"canities",1,"",0,"",0
"cannibals",1,"",0,"",0
"canon",1,"",0,"",0
"canonherius",1,"",0,"",0
"canonise",1,"",0,"",0
"canopus",1,"",0,"",0
"canoro",1,"",0,"",0
"canorum",1,"",0,"",0
"canossus",1,"",0,"",0
"cantab",1,"",0,"",0
"cantabria",1,"",0,"",0
"cantando",1,"",0,"",0
"cantat",1,"",0,"",0
"cantationes",1,"",0,"",0
"cantelow",1,"",0,"",0
"cantharas",1,"",0,"",0
"cantharis",1,"",0,"",0
"cantharum",1,"",0,"",0
"canticis",1,"",0,"",0
"cantilenis",1,"",0,"",0
"cantores",1,"",0,"",0
"cantos",1,"",0,"",0
"canute",1,"",0,"",0
"capaciores",1,"",0,"",0
"capacious",1,"",0,"",0
"capacities",1,"",0,"",0
"capellanus",1,"",0,"",0
"capere",1,"",0,"",0
"capering",1,"",0,"",0
"capernaites",1,"",0,"",0
"capes",1,"",0,"",0
"capescere",1,"",0,"",0
"caphurae",1,"",0,"",0
"capi",1,"",0,"",0
"capiam",1,"",0,"",0
"capiant",1,"",0,"",0
"capiatur",1,"",0,"",0
"capiens",1,"",0,"",0
"capiet",1,"",0,"",0
"capillum",1,"",0,"",0
"capio",1,"",0,"",0
"capis",1,"",0,"",0
"capistro",1,"",0,"",0
"capitalior",1,"",0,"",0
"capitibus",1,"",0,"",0
"capitolinus",1,"",0,"",0
"capiuntur",1,"",0,"",0
"capivac",1,"",0,"",0
"cappadocum",1,"",0,"",0
"cappam",1,"",0,"",0
"capping",1,"",0,"",0
"capras",1,"",0,"",0
"caprices",1,"",0,"",0
"capricious",1,"",0,"",0
"caprificus",1,"",0,"",0
"capris",1,"",0,"",0
"captam",1,"",0,"",0
"captantes",1,"",0,"",0
"captat",1,"",0,"",0
"captivans",1,"",0,"",0
"captivat",1,"",0,"",0
"captivating",1,"",0,"",0
"captivemus",1,"",0,"",0
"captu",1,"",0,"",0
"capuchin",1,"",0,"",0
"capuchion",1,"",0,"",0
"caraffa",1,"",0,"",0
"caravans",1,"",0,"",0
"carbonariis",1,"",0,"",0
"carbonibus",1,"",0,"",0
"cardane",1,"",0,"",0
"cardans",1,"",0,"",0
"cardiacis",1,"",0,"",0
"cardinales",1,"",0,"",0
"cardine",1,"",0,"",0
"carduos",1,"",0,"",0
"careat",1,"",0,"",0
"carendo",1,"",0,"",0
"carendum",1,"",0,"",0
"carent",1,"",0,"",0
"carentes",1,"",0,"",0
"carerem",1,"",0,"",0
"caricterius",1,"",0,"",0
"cariorem",1,"",0,"",0
"cark",1,"",0,"",0
"carl",1,"",0,"",0
"carman",1,"",0,"",0
"carmelite",1,"",0,"",0
"carmides",1,"",0,"",0
"carminis",1,"",0,"",0
"carnally",1,"",0,"",0
"carneades",1,"",0,"",0
"carnes",1,"",0,"",0
"carnifex",1,"",0,"",0
"carnificinam",1,"",0,"",0
"carnificis",1,"",0,"",0
"carniola",1,"",0,"",0
"caroches",1,"",0,"",0
"carol",1,"",0,"",0
"carotides",1,"",0,"",0
"carousing",1,"",0,"",0
"carpant",1,"",0,"",0
"carping",1,"",0,"",0
"carpitur",1,"",0,"",0
"carps",1,"",0,"",0
"carpunt",1,"",0,"",0
"carrack",1,"",0,"",0
"carriest",1,"",0,"",0
"carrieth",1,"",0,"",0
"carted",1,"",0,"",0
"carter",1,"",0,"",0
"carterius",1,"",0,"",0
"cartis",1,"",0,"",0
"carto",1,"",0,"",0
"carum",1,"",0,"",0
"carved",1,"",0,"",0
"carver",1,"",0,"",0
"cary",1,"",0,"",0
"casae",1,"",0,"",0
"casaubon",1,"",0,"",0
"casaubonus",1,"",0,"",0
"casca",1,"",0,"",0
"cascanet",1,"",0,"",0
"cascus",1,"",0,"",0
"caseo",1,"",0,"",0
"casibus",1,"",0,"",0
"casimirus",1,"",0,"",0
"caspian",1,"",0,"",0
"cassandrae",1,"",0,"",0
"cassibilan",1,"",0,"",0
"cassibus",1,"",0,"",0
"cassiodore",1,"",0,"",0
"cassiodorus",1,"",0,"",0
"cassiopea",1,"",0,"",0
"cassiopeia",1,"",0,"",0
